Record Length,1.024000e+03,,          0.00000,  12.25150,
Sample Interval,2.466067e+01,,         24.66067,  14.65150,
Trigger Point,0.000000000000e+00,,         49.32134,   7.85150,
,,,         73.98201, -54.94850,
,,,         98.64268, -54.94850,
,,,        123.30335, -54.94850,
Source,MATH,,        147.96402, -54.94850,
Vertical Units,dB,,        172.62468, -54.94850,
Vertical Scale,1.000000e+01,,        197.28535, -54.94850,
Vertical Offset,0.000000e+00,,        221.94602, -54.94850,
Horizontal Units,Hz,,        246.60669, -54.94850,
Horizontal Scale,2.525253e+03,,        271.26736, -54.94850,
Pt Fmt,Y,,        295.92803, -54.94850,
Yzero,-1.494850e+01,,        320.58870, -52.54850,
Probe Atten,1.000000e+00,,        345.24937, -54.94850,
Model Number,TDS1012B,,        369.91004, -54.94850,
Serial Number,C055216,,        394.57071, -52.54850,
Firmware Version,FV:v22.16,,        419.23138, -54.94850,
,,,443.89205, -54.94850,
,,,468.55272, -52.54850,
,,,493.21339, -49.34850,
,,,517.87406, -49.34850,
,,,542.53473, -52.54850,
,,,567.19540, -54.94850,
,,,591.85607, -54.94850,
,,,616.51674, -54.94850,
,,,641.17741, -54.94850,
,,,665.83808, -54.94850,
,,,690.49875, -54.94850,
,,,715.15942, -54.94850,
,,,739.82009, -54.94850,
,,,764.48076, -54.94850,
,,,789.14143, -54.94850,
,,,813.80210, -54.94850,
,,,838.46277, -54.94850,
,,,863.12344, -54.94850,
,,,887.78411, -44.14850,
,,,912.44478, -40.14850,
,,,937.10545, -24.94850,
,,,961.76612, -10.14850,
,,,986.42679,  -7.34850,
,,,1011.08746,  -7.34850,
,,,1035.74813,  -9.34850,
,,,1060.40880, -22.14850,
,,,1085.06947, -39.34850,
,,,1109.73014, -46.54850,
,,,1134.39081, -54.94850,
,,,1159.05148, -54.94850,
,,,1183.71215, -52.54850,
,,,1208.37282, -54.94850,
,,,1233.03349, -49.34850,
,,,1257.69416, -54.94850,
,,,1282.35483, -54.94850,
,,,1307.01550, -54.94850,
,,,1331.67617, -54.94850,
,,,1356.33684, -54.94850,
,,,1380.99751, -54.94850,
,,,1405.65818, -54.94850,
,,,1430.31885, -54.94850,
,,,1454.97952, -54.94850,
,,,1479.64019, -48.54850,
,,,1504.30086, -48.54850,
,,,1528.96153, -48.54850,
,,,1553.62220, -54.94850,
,,,1578.28287, -54.94850,
,,,1602.94354, -54.94850,
,,,1627.60421, -54.94850,
,,,1652.26488, -54.94850,
,,,1676.92555, -54.94850,
